collections,site_name
Bird,Hennessy-18 Jun 1909
Bird,Kusche-22 Jan 1914
Bird,Shortt-28 Jul 1937
Bird,Randall-24 Aug 1936
Bird,Smith-24 Aug 1936
Bird,Smith-26 Aug 1936
Bird,Shortt-03 Aug 1937
Bird,Shortt-02 Aug 1937
Bird,Sutton-04 Jul 1938
Bird,Sutton-02 Jul 1938
Bird,A.S.-02 Jul 1938
Bird,Watkins-29 Jul 1937
Bird,Shortt-29 Jul 1937
Bird,Shortt-30 Jul 1937
Bird,Shortt-31 Jul 1937
Bird,Guiguet-10 Jun 1939
Bird,A.S.-04 Jul 1938
Bird,Sutton-05 Jul 1938
Bird,Shortt-05 Jul 1938
Bird,Sutton-06 Jul 1938
Bird,Shortt-06 Jul 1938
Bird,Sutton-07 Jul 1938
Bird,Shortt-16 Jul 1938
Bird,Muma-25 Apr 1949
Bird,Blackely-15 Jul 1950
Bird,Godfrey-30 Jul 1949
Bird,Allen-28 Aug 1949
Bird,MacDonald-11 Jul 1950
Bird,Godfrey-08 Jun 1950
Bird,Macpherson-23 Jun 1949
Bird,Macpherson-27 Jun 1949
Bird,Manning-15 Jun 1949
Bird,Manning-29 Jun 1949
Bird,Godfrey-23 Jun 1950
Bird,Godfrey-09 Jun 1950
Bird,Godfrey-03 Jul 1950
Bird,Allen-06 Jun 1950
Bird,Manning-24 Jun 1949
Bird,Blanchard-22 Sep 1953
Bird,Blakely-17 Nov 1953
Bird,Tuck-15 Jul 1952
Bird,Coates-14 Jul 1947
Bird,Coates-13 Jul 1947
Bird,Coates-11 Jul 1947
Bird,Coates-12 Jul 1947
Bird,Ouellet-10 Jun 1957
Bird,Ouellet-11 Jun 1957
Bird,Ouellet-20 Jun 1957
Bird,Ouellet-20 Jul 1957
Bird,Ouellet-16 Aug 1957
Bird,McNeil-26 Jul 1957
Bird,McNeil-17 Jul 1957
Bird,McNeil-25 Jul 1957
Bird,McNeil-29 Jul 1957
Bird,McNeil-08 Aug 1957
Bird,McNeil-20 Jul 1957
Bird,Carpenter-11 Oct 1951
Bird,Brown-14 Jun 1952
Bird,MacDonald-24 Jun 1954
Bird,Blanchard-09 Jun 1954
Bird,Blanchard-24 Jun 1954
Bird,Blanchard-30 Jun 1954
Bird,Ouellet-01 Jul 1959
Bird,McNeil-03 Jul 1959
Bird,Ouellet-03 Jul 1959
Bird,Ouellet-04 Jul 1959
Bird,McNeil-04 Jul 1959
Bird,McNeil-06 Jul 1959
Bird,McNeil-08 Jul 1959
Bird,Ouellet-08 Jul 1959
Bird,Ouellet-10 Jul 1959
Bird,Ouellet-14 Jul 1959
Bird,Ouellet-17 Jul 1959
Bird,Ouellet-21 Aug 1959
Bird,Ouellet-23 Jun 1959
Bird,McNeil-27 Jun 1959
Bird,Manning-24 Jul 1953
Bird,Manning-04 Oct 1952
Bird,Manning-03 Oct 1952
Bird,Ommanney-27 May 1954
Bird,Standfield-13 Jul 1949
Bird,Standfield-08 Jul 1949
Bird,MacDonald-08 Jul 1949
Bird,Godfrey-08 Jul 1949
Bird,Standfield-24 Jun 1949
Bird,MacDonald-24 Jun 1949
Bird,Godfrey-24 Jun 1949
Bird,MacDonald-02 Jul 1949
Bird,MacDonald-22 Jun 1949
Bird,Godfrey-25 Jun 1949
Bird,Godfrey-09 Aug 1949
Bird,Patch-11 Oct 1937
Bird,Manning-08 Aug 1949
Bird,Macpherson-08 Aug 1949
Bird,Taverner-15 Sep 1905
Bird,Gardner-15 Sep 1905
Bird,Klugh-15 Sep 1905
Bird,Taverner-01 Oct 1905
Bird,Wood-05 Sep 1907
Bird,Neptune Expedition-22 or 16 Jun 1904
Bird,Neptune Expedition-1904
Bird,Neptune Expedition-16 to 26 Jun 1904
Bird,Taverner-29 May 1914
Bird,Young-29 May 1914
Bird,Taverner-30 May 1914
Bird,Young-30 May 1914
Bird,Taverner-01 Jun 1914
Bird,Young-01 Jun 1914
Bird,"""Neptune"" Expedition Low-21 Jul 1904"
Bird,"""Neptune"" Expedition Low-1904"
Bird,Neptune Expedition-16 Jun 1904 or later
Bird,Neptune Expedition-29 May or 10 & 15 Jun 1904
Bird,08 Jun 1892
Bird,Smith-02 Sep 1936
Bird,07 Oct 1913
Bird,Shortt-06 Aug 1937
Bird,Randall-28 Aug 1936
Bird,Smith-28 Aug 1936
Bird,Randall-29 Aug 1936
Bird,Randall-01 Sep 1936
Bird,Randall-03 Sep 1936
Bird,Shortt-07 Jul 1938
Bird,Shortt-08 Jul 1938
Bird,Shortt-07 Aug 1937
Bird,Shortt-09 Aug 1937
Bird,Shortt-10 Aug 1937
Bird,Laing-07 Jul 1939
Bird,Laing-10 Jul 1939
Bird,Laing-12 Jul 1939
Bird,Sutton-08 Jul 1938
Bird,Shortt-09 Jul 1938
Bird,Sutton-09 Jul 1938
Bird,Sutton-11 Jul 1938
Bird,Macoun Field Club-10 Mar 1950
Bird,MacDonald-06 Jan 1950
Bird,Tufts-06 Jan 1950
Bird,Tufts-Dec 1949
Bird,MacDonald-04 Jan 1950
Bird,MacDonald-05 Jan 1950
"Bird,Palynology",Godfrey
Bird,Reynolds-29 Feb 1936
Bird,Waterston-07 Jul 1950
Bird,Macpherson-20 Jun 1949
Bird,Tener-13 Jun 1951
Bird,Tener-17 Jun 1951
Bird,Tener-07 Jun 1951
Bird,Tener-03 Jun 1951
Bird,Tener-05 Jun 1951
Bird,Tener-31 May 1951
Bird,Tener-01 Jun 1951
Bird,Russell-21 Aug 1954
Bird,Blanchard-28 Jun 1954
Bird,Blanchard-04 Jun 1954
"Bird,Parasite",MacDonald-16 Jun 1954
Bird,MacDonald-07 May 1952
Bird,MacDonald-22 Jul 1952
"Bird,Parasite",MacDonald-07 Jun 1954
Bird,MacDonald-11 Jun 1954
Bird,Godfrey-10 Jun 1954
Bird,d'Entremont-12 Jul 1954
Bird,Blanchard-21 Jul 1954
Bird,Blanchard-21 Jun 1954
Bird,MacDonald-21 Jun 1954
Bird,MacDonald-14 Jul 1954
Bird,McNeil-27 Aug 1959
Bird,Ouellet-24 Jun 1959
Bird,Ouellet-27 Jun 1959
Bird,McNeil-29 Jun 1959
Bird,Ouellet-07 Jul 1959
Bird,Ouellet-11 Jul 1959
Bird,McNeil-11 Jul 1959
Bird,McNeil-25 Jun 1959
Bird,McNeil-02 Jul 1959
Bird,Ouellet-28 Jul 1959
Bird,Ouellet-26 Aug 1959
Bird,Ouellet-08 Sep 1959
Bird,McNeil-20 Jul 1959
Bird,McNeil-29 Jul 1959
Bird,McNeil-13 Aug 1959
Bird,Ouellet-14 Aug 1959
Bird,Godfrey-30 Jul 1954
Bird,Godfrey-23 Jul 1954
Bird,Godfrey-14 Jun 1954
Bird,Blakely-24 Apr 1954
Bird,Manning-18 May 1953
Bird,Manning-19 May 1953
Bird,Manning-20 May 1953
Bird,Manning-21 May 1953
Bird,Manning-22 May 1953
Bird,Duncanson-23 Apr 1948
Bird,Duncanson-24 May 1948
Bird,Duncanson-19 Apr 1948
Bird,Taverner-07 Oct 1905
Bird,Taverner-08 Oct 1905
Bird,MacDonald-28 Jul 1948
Bird,Standfield-05 Jun 1948
Bird,Godfrey-11 Jun 1948
Bird,Stanfield-25 Jun 1948
Bird,MacDonald-08 Jun 1948
Bird,Taverner-05 Sep 1907
Bird,Taverner-29 Oct 1905
Bird,Guiguet-04 Sep 1936
Bird,Guiguet-14 Sep 1936
Bird,Taverner-22 Sep 1907
Bird,Taverner-06 Oct 1907
Bird,Armes-29 Oct 1907
Bird,Barck-20 Nov 1907
Bird,Saunders-19 May 1905
Bird,Saunders-15 Oct 1890
Bird,Neptune Expedition-04 to 07 Jun 1904
Bird,Neptune Expedition-Jul 1904
Bird,Neptune Expedition-Jun or Jul 1904
Bird,Neptune Expedition-16 Jun 1904
Bird,Randall-08 Sep 1936
Bird,Randall-09 Sep 1936
Bird,Chastain-Aug 1913
Bird,Rinker-01 Apr 1914
Bird,W W-12 Aug 1937
Bird,Shortt-12 Aug 1937
Bird,Smith-03 Sep 1936
Bird,Randall-04 Sep 1936
Bird,Smith-05 Sep 1936
Bird,Randall-05 Sep 1936
Bird,Randall-07 Sep 1936
Bird,Sutton-12 Jul 1938
Bird,Shortt-12 Jul 1938
Bird,Shortt-13 Jul 1938
Bird,Shortt-13 Aug 1937
Bird,W W-13 Aug 1937
Bird,Shortt-14 Aug 1937
Bird,Watkins-14 Aug 1937
Bird,W W-14 Aug 1937
Bird,Laing-15 Sep 1939
Bird,Laing-18 Sep 1939
Bird,Laing-21 Sep 1939
Bird,Laing-22 Oct 1939
Bird,Sutton-13 Jul 1938
Bird,Shortt-14 Jul 1938
Bird,Sutton-14 Jul 1938
Bird,Shortt-15 Jul 1938
Bird,Sutton-15 Jul 1938
Bird,MacDonald-13 Jun 1950
Bird,Allen-30 Jul 1949
Bird,Thacker-25 Jul 1949
Bird,Allen-25 Jul 1949
Bird,Allan-30 Jul 1949
Bird,Tener-24 May 1951
Bird,15 Feb 1944
Bird,08 Jan 1943
Bird,09 May 1950
Bird,01 Dec 1949
Bird,12 May 1948
Bird,Tener-05 Aug 1951
Bird,Macpherson-16 Jul 1950
Bird,Manning-25 Jul 1949
Bird,MacDonald-08 Aug 1952
Bird,Russell-30 Aug 1954
Bird,MacKay-Mar 1952
Bird,MacDonald-04 Sep 1954
Bird,Blanchard-06 Sep 1954
Bird,d'Entremont-02 Aug 1954
Bird,d'Entremont-23 Jun 1954
Bird,Godfrey-23 Jun 1954
Bird,Ommanney-30 Aug 1954
Bird,Godfrey-28 Jun 1954
Bird,d'Entremont-20 Jul 1954
Bird,d'Entremont-28 Jun 1954
Bird,Godfrey-06 Jul 1954
Bird,Godfrey-14 Jul 1954
Bird,Blanchard-04 Aug 1956
Bird,Blanchard-01 Aug 1956
Bird,Smith-30 Jun 1955
Bird,d'Entremont-26 Jun 1954
Bird,Duncanson-14 Apr 1948
Bird,Duncanson-30 Apr 1948
Bird,Duncanson-02 May 1948
Bird,Duncanson-16 May 1948
Bird,Godfrey-26 Jun 1949
Bird,Godfrey-14 Jul 1949
Bird,Allen-11 Jul 1949
Bird,Allen-09 Jul 1949
Bird,Godfrey-20 Jul 1949
Bird,Allen-08 Aug 1949
Bird,Godfrey-21 Jul 1949
Bird,Smith-05 Aug 1955
Bird,Cameron-09 Aug 1955
Bird,Smith-10 Aug 1955
Bird,MacDonald-09 Aug 1948
Bird,Godfrey-09 Aug 1948
Bird,Godfrey-05 Jun 1948
Bird,Standfield-10 Jul 1948
Bird,Standfield-29 Jun 1948
Bird,Godfrey-28 Jul 1948
Bird,Wood-07 Feb 1908
Bird,Taverner-12 Apr 1908
Bird,Taverner-Spring 1899
Bird,Taverner-18 Mar 1906
Bird,Taverner-25 Mar 1906
Bird,Taverner-01 Apr 1906
Bird,Jan 1894
Bird,Hicks-19 Apr 1908
Bird,Gardner-30 Mar 1908
Bird,Taverner-09 May 1908
Bird,Neptune Expedition-11 Jun 1904
Bird,Neptune Expedition-Jun 1904
Bird,Standfield-31 Aug 1948
Bird,Laing-26 Jun 1936
Bird,Taverner-22 May 1914
Bird,Shortt-17 Aug 1937
Bird,Smith-08 Sep 1936
Bird,Randall-10 Sep 1936
Bird,Smith-10 Sep 1936
Bird,Smith-11 Sep 1936
Bird,W W-16 Aug 1937
Bird,Sutton-18 Jul 1938
Bird,Shortt-18 Jul 1938
Bird,Shortt-19 Jul 1938
Bird,Shortt-18 Aug 1937
Bird,Shortt-19 Aug 1937
Bird,Shortt-20 Aug 1937
Bird,Shortt-21 Aug 1937
Bird,Shortt-23 Aug 1937
Bird,Nov 1939
Bird,Blakely-30 May 1939
Bird,Blakely-10 May 1939
Bird,Blakely-17 Oct 1939
Bird,Shortt-20 Jul 1938
Bird,Sutton-20 Jul 1938
Bird,Shortt-21 Jul 1938
Bird,17 May 1949
Bird,MacDonald-24 Jul 1950
Bird,Godfrey-17 Jul 1950
Bird,06 May 1949
Bird,Reynolds-10 Jun 1937
Bird,Reynolds-04 Mar 1936
Bird,Reynolds-19 Feb 1938
Bird,Cameron-06 Jul 1950
Bird,Reynolds-23 Feb 1935
Bird,Reynolds-Sep 1940
Bird,Reynolds-06 Nov 1936
Bird,Manning-27 Jul 1949
Bird,Manning-18
Bird,MacDonald-18 Aug 1952
Bird,Manning-26 Jul 1953
Bird,Manning-29 Jul 1953
Bird,MacDonald-11 Jun 1952
Bird,Godfrey-05 Jul 1954
Bird,d'Entremont-24 Jun 1954
Bird,Smith-11 Jul 1955
Bird,Cameron-11 Jul 1955
Bird,Smith-02 Aug 1955
Bird,Tufts-28 Nov 1953
Bird,Tait-05 Mar 1955
Bird,Smith-21 Aug 1955
Bird,Smith-08 Aug 1955
Bird,Smith-12 Jul 1955
Bird,Standfield-28 Aug 1948
Bird,Taverner-15 Apr 1906
Bird,Standfield-19 Aug 1948
Bird,Standfield-31 Jul 1948
Bird,Taverner-29 Apr 1906
Bird,Taverner-05 May 1906
Bird,McNeil-20 Aug 1957
Bird,McNeil-30 Jul 1957
Bird,Ouellet-10 Jul 1957
Bird,McNeil-22 Jul 1957
Bird,Coates-10 Aug 1948
Bird,Coates-09 Aug 1948
Bird,Coates-13 Aug 1948
Bird,Coates-25 Jul 1948
Bird,Coates-20 Jul 1948
Bird,McNeil-27 Aug 1957
Bird,McNeil-17 Aug 1957
Bird,McNeil-22 Aug 1957
Bird,McNeil-19 Aug 1957
Bird,McNeil-10 Aug 1957
Bird,Ouellet-15 Aug 1957
Bird,Ouellet-12 Aug 1957
Bird,Godfrey-12 Jun 1957
Bird,Godfrey-08 Jun 1957
Bird,Coates-24 Aug 1948
Bird,Coates-16 Aug 1948
Bird,Coates-17 Jul 1947
Bird,Coates-05 Aug 1947
Bird,Coates-01 Aug 1947
Bird,Coates-02 Aug 1947
Bird,Coates-03 Aug 1948
Bird,Coates-02 Aug 1948
Bird,MacDonald-15 May 1948
Bird,MacDonald-May 1947
Bird,Coates-24 Jul 1948
Bird,Coates-21 Jul 1948
Bird,Coates-28 Jul 1948
Bird,MacDonald-Oct 1946
Bird,MacDonald-26 Mar 1948
Bird,Blakely-01 Jun 1948
Bird,Blakely-12 Jun 1948
Bird,MacDonald-Jun 1947
Bird,MacDonald-29 Mar 1948
Bird,Thacker-24 Apr 1948
Bird,Thacker-22 Jul 1949
Bird,Thacker-19 Aug 1949
Bird,Thacker-20 Aug 1949
Bird,Allen-10 Aug 1949
Bird,Allen-17 Aug 1949
Bird,Thacker-17 Aug 1949
Bird,MacDonald-Dec 1946
Bird,Godfrey-07 Jul 1949
Bird,Thacker-02 Jul 1949
Bird,Godfrey-27 Jul 1949
Bird,Thacker-18 Jul 1949
Bird,Thacker-20 Jul 1949
Bird,Godfrey-10 Jul 1949
Bird,Thacker-15 Jul 1949
Bird,Thacker-10 Jul 1949
Bird,Thacker-09 Aug 1949
Bird,Thacker-04 Jul 1949
Bird,Manning-03 Aug 1957
Bird,Macpherson-12 Sep 1957
Bird,Macpherson-14 Sep 1957
Bird,Manning-23 Aug 1957
Bird,Macpherson-18 Aug 1957
Bird,Manning-05 Jul 1957
Bird,Macpherson-06 Jun 1957
Bird,Macpherson-18 Jul 1957
Bird,Macpherson-02 Jul 1957
Bird,MacInnes-17 Jun 1960
Bird,Manning-03 Jul 1957
Bird,Manning-21 Jul 1957
Bird,Manning-22 Jul 1957
Bird,Manning-24 Jul 1957
Bird,Manning-06 Jul 1957
Bird,Tufts-15 Mar 1960
Bird,MacInnes-13 Jun 1960
Bird,Jobin-17 Jul 1952
Bird,Jobin-20 Jun 1950
Bird,Jobin-10 Aug 1950
Bird,Jobin-09 Jun 1953
Bird,Jobin-05 Aug 1953
Bird,MacInnes-20 Jun 1960
Bird,MacInnes-23 Jun 1960
Bird,MacInnes-28 Jun 1960
Bird,Jobin-18 Jun 1953
Bird,Jobin-09 Jun 1950
Bird,Jobin-22 Jul 1953
Bird,Jobin-08 Jun 1950
Bird,Jobin-29 Sep 1952
Bird,Jobin-22 Jun 1953
Bird,Jobin-27 Jun 1952
Bird,Jobin-31 May 1951
Bird,Jobin-26 Jun 1952
Bird,Jobin-11 Oct 1953
Bird,Jobin-25 Oct 1955
Bird,Jobin-11 Aug 1952
Bird,Jobin-22 Aug 1953
Bird,Jobin-24 Sep 1953
Bird,Jobin-19 Aug 1953
Bird,Jobin-07 Jun 1954
Bird,Jobin-23 Oct 1955
Bird,Jobin-10 Oct 1954
Bird,Jobin-14 Nov 1950
Bird,Lowther-06 Dec 1960
Bird,Jobin-01 Nov 1955
Bird,Parmelee-17 Jun 1960
Bird,Kaomayoak-26 Jun 1960
Bird,Parmelee-21 Jun 1960
Bird,Parmelee-31 Jul 1960
Bird,Monahan-31 Jan 1961
Bird,Monahan-04 Oct 1960
Bird,Monahan-08 Oct 1960
Bird,Soper-14 Jun 1959
Bird,Gorham-15 Sep 1961
Bird,Gorham-17 Sep 1961
Bird,Gorham-14 Sep 1961
Bird,Racey-10 Oct 1959
Bird,Ouellet-15 Aug 1961
Bird,Ouellet-11 Sep 1961
Bird,Gorham-18 Sep 1961
Bird,Bourguignon-31 May 1960
Bird,Waller-11 Jul 1961
Bird,Ouellet-12 Jun 1961
Bird,Ouellet-27 Jun 1961
Bird,Ouellet-12 Jul 1961
Bird,Crosby-26 Jun 1956
Bird,Cooch-13 Jun 1956
Bird,Cooch-15 Jun 1955
Bird,Cooch-09 Jun 1956
Bird,Cooch-11 Jun 1956
Bird,Cooch-06 Jun 1956
Bird,Godfrey-10 Jun 1957
Bird,McNeil-26 Aug 1957
Bird,Godfrey-11 Jul 1955
Bird,Bourguignon-09 Mar 1953
Bird,Manning-07 Jun 1953
Bird,Sparrow-15 Jun 1953
Bird,Sparrow-11 Jun 1953
Bird,d'Entremont-13 Jun 1956
Bird,d'Entremont-04 Jul 1956
Bird,d'Entremont-05 Jul 1956
Bird,d'Entremont-14 Jul 1956
Bird,Godfrey-13 Jul 1955
Bird,d'Entremont-24 Jun 1955
Bird,d'Entremont-22 Jul 1955
Bird,Godfrey-09 Jun 1955
Bird,d'Entremont-04 Jul 1955
Bird,d'Entremont-12 Jul 1955
Bird,Godfrey-04 Jun 1955
Bird,d'Entremont-25 Jun 1955
Bird,d'Entremont-11 Jul 1955
Bird,d'Entremont-05 Jul 1955
Bird,d'Entremont-09 Jul 1955
Bird,Godfrey-15 Jun 1955
Bird,Godfrey-11 Jun 1955
Bird,d'Entremont-06 Jun 1955
Bird,Godfrey-27 Jun 1955
Bird,d'Entremont-27 Jun 1955
Bird,d'Entremont-08 Jun 1955
Bird,Godfrey-18 Jul 1956
Bird,Godfrey-24 Jul 1956
Bird,Smith-28 Aug 1957
Bird,Smith-Aug 1957
Bird,d'Entremont-12 Jul 1956
Bird,Godfrey-20 Jun 1956
Bird,Godfrey-15 Jun 1956
Bird,Godfrey-27 Jun 1956
Bird,d'Entremont-15 Jun 1956
Bird,Godfrey-12 Jul 1956
Bird,d'Entremont-02 Jul 1956
Bird,Godfrey-02 Jul 1956
Bird,McNeil-25 Jun 1957
Bird,Ouellet-22 Aug 1957
Bird,Ouellet-27 Aug 1957
Bird,Ouellet-14 Aug 1957
Bird,Ouellet-17 Aug 1957
Bird,Smith-27 Aug 1957
Bird,Macpherson-21 Nov 1957
Bird,Macpherson-25 Nov 1957
Bird,Harington-14 Jun 1958
Bird,Godfrey-17 Jun 1957
Bird,Ouellet-22 Jun 1957
Bird,McNeil-16 Jul 1957
Bird,McNeil-15 Aug 1957
Bird,Ouellet-20 Aug 1957
Bird,Ouellet-16 Jul 1957
Bird,Coates-31 Jul 1948
Bird,Coates-27 Jul 1948
Bird,Coates-23 Aug 1948
Bird,Godfrey-13 Jun 1957
Bird,Ouellet-03 Jul 1957
Bird,Ouellet-01 Aug 1957
Bird,Coates-29 Jul 1948
Bird,Coates-25 Aug 1948
Bird,Coates-20 Aug 1948
Bird,Coates-11 Aug 1948
Bird,Thacker-29 Mar 1948
Bird,MacDonald-11 Oct 1947
Bird,Kelsall-10 Aug 1948
Bird,Lawrence-19 Mar 1948
Bird,Bourguignon-21 Jan 1948
Bird,Lawrence-13 Mar 1948
Bird,MacDonald-24 Apr 1948
Bird,MacDonald-04 Oct 1948
Bird,Bourguignon-24 May 1948
Bird,Allen-18 Aug 1949
Bird,Godfrey-09 Jul 1949
Bird,Thacker-07 Jul 1949
Bird,MacDonald-13 Oct 1947
Bird,MacDonald-04 Oct 1947
Bird,Allen-02 Jul 1949
Bird,Godfrey-28 Jun 1949
Bird,Allen-19 Aug 1949
Bird,Thacker-09 Jul 1949
Bird,Thacker-28 Jul 1949
Bird,MacDonald-22 Jun 1950
Bird,Godfrey-18 Aug 1949
Bird,Godfrey-28 Jul 1949
Bird,Thacker-01 Jul 1949
Bird,Thacker-30 Jun 1949
Bird,Thacker-28 Jun 1949
Bird,Manning-25 Aug 1957
Bird,Manning-27 Aug 1957
Bird,Macpherson-27 Aug 1957
Bird,Manning-26 Aug 1957
Bird,Macpherson-19 Sep 1957
Bird,Ouellet-07 Sep 1960
Bird,Macpherson-22 Sep 1957
Bird,Manning-15 Aug 1957
Bird,MacInnes-07 Jul 1960
Bird,Ouellet-10 Aug 1960
Bird,Ouellet-18 Jul 1960
Bird,Ouellet-20 Jun 1960
Bird,Ouellet-25 Jul 1960
Bird,Ouellet-05 Aug 1960
Bird,Ouellet-06 Sep 1960
Bird,Jobin-13 Jul 1953
Bird,Jobin-09 Apr 1951
Bird,Jobin-17 Mar 1950
Bird,Ouellet-26 Aug 1960
Bird,Ouellet-12 Aug 1960
Bird,Jobin-07 Jun 1950
Bird,Jobin-10 Jun 1950
Bird,Jobin-01 Jul 1952
Bird,Jobin-06 Apr 1952
Bird,Jobin-20 Jun 1953
Bird,Jobin-15 Apr 1950
Bird,Jobin-24 Mar 1954
Bird,Jobin-06 Aug 1950
Bird,Jobin-25 Feb 1951
Bird,Jobin-04 Jul 1953
Bird,Jobin-30 Apr 1952
Bird,Jobin-15 Jun 1950
Bird,Jobin-03 Jun 1954
Bird,Jobin-02 Jun 1954
Bird,Jobin-18 Sep 1953
Bird,Jobin-27 Jul 1952
Bird,Jobin-16 Jul 1950
Bird,Jobin-27 Aug 1958
Bird,Jobin-18 May 1951
Bird,Jobin-11 Jul 1956
Bird,Jobin-23 Apr 1954
Bird,Jobin-23 May 1954
Bird,Jobin-24 Mar 1950
Bird,Smith-20 Jul 1960
Bird,Smith-21 Jul 1960
Bird,Smith-31 Jul 1960
Bird,Roberts-14 May 1961
Bird,MacDonald-06 May 1958
Bird,Rand-28 Aug 1945
Bird,Soper-24 Oct 1959
Bird,Cowell-24 Oct 1961
Bird,Ouellet-10 Jun 1961
Bird,Ouellet-14 Jun 1961
Bird,Ouellet-10 Jul 1961
Bird,MacDonald-16 Jul 1962
Bird,Stirling-16 Jul 1962
Bird,Keizer-12 Jun 1962
Bird,MacDonald-18 Jul 1962
Bird,Keizer-21 Jun 1962
Bird,Keizer-25 Jun 1962
Bird,Stirling-21 Jul 1962
Bird,Keizer-21 Jul 1962
Bird,MacDonald-30 Jul 1962
Bird,Keizer-24 Aug 1962
Bird,MacDonald-04 Jun 1962
Bird,Keizer-03 Jul 1962
Bird,Keizer-28 Jun 1962
Bird,MacDonald-12 Jul 1962
Bird,Ouellet-17 Jul 1957
Bird,Ouellet-29 Jul 1957
Bird,Cooch-07 Jun 1956
Bird,Cooch-12 Jun 1956
Bird,Cooch-16 Jun 1956
Bird,Barry-17 Jun 1956
Bird,Barry-20 Jul 1956
Bird,McNeil-07 Aug 1957
Bird,Manning-31 Aug 1953
Bird,Ouellet-25 Jun 1957
Bird,Godfrey-15 Jun 1957
Bird,Godfrey-19 Jun 1957
Bird,Caron-05 Aug 1957
Bird,Ouellet-30 Jul 1957
Bird,Ouellet-08 Aug 1957
Bird,Ouellet-13 Aug 1957
Bird,Godfrey-18 Jun 1957
Bird,Ouellet-17 Jun 1957
Bird,Ouellet-26 Jun 1957
Bird,d'Entremont-25 Jul 1956
Bird,Godfrey-25 Jul 1956
Bird,Godfrey-04 Jul 1956
Bird,Godfrey-19 Aug 1949
Bird,Godfrey-20 Aug 1949
Bird,Allen-11 Aug 1949
Bird,Godfrey-22 Jul 1949
Bird,Allen-16 Aug 1949
Bird,Allen-18 Jul 1949
Bird,McNeil-24 Jun 1959
Bird,Ouellet-12 Jul 1957
Bird,McNeil-18 Jul 1957
Bird,Godfrey-07 Jul 1956
Bird,Godfrey-11 Jun 1956
Bird,d'Entremont-14 Jun 1956
Bird,McNeil-13 Aug 1957
Bird,Ouellet-18 Jul 1957
Bird,Ouellet-24 Jun 1957
Bird,McNeil-22 Jun 1957
Bird,Ouellet-13 Jun 1957
Bird,Ouellet-31 Jul 1957
Bird,Ouellet-26 Jul 1957
Bird,McNeil-26 Jun 1957
Bird,Godfrey-26 Jun 1957
Bird,Ouellet-09 Aug 1957
Bird,Ouellet-10 Aug 1957
Bird,McNeil-12 Aug 1957
Bird,Kelsall-28 Aug 1948
Bird,Suppa-03 Jul 1948
Bird,Godfrey-24 Jun 1957
Bird,Godfrey-21 Jun 1957
Bird,Kelsall-02 Sep 1948
Bird,Kelsall-15 Aug 1948
Bird,Kelsall-19 Aug 1948
Bird,Coates-18 Aug 1947
Bird,Coates-18 Jul 1947
Bird,Coates-29 Jul 1947
Bird,Coates-06 Aug 1947
Bird,Coates-27 Aug 1947
Bird,Coates-06 Jul 1947
Bird,Coates-07 Jul 1947
Bird,Coates-09 Jul 1947
Bird,Duncanson-25 Jul 1949
Bird,Cameron-07 Jul 1949
Bird,Godfrey-29 Jun 1949
Bird,Allen-22 Jul 1949
Bird,Duncanson-18 Jul 1949
Bird,Bleakney-27 Jun 1949
Bird,Bleakney-29 Jun 1949
Bird,Macpherson-28 Aug 1957
Bird,Macpherson-08 Jun 1957
Bird,Manning-12 Sep 1957
Bird,Manning-27 Jul 1957
Bird,MacPherson-19 Jun 1957
Bird,Manning-28 Jun 1957
Bird,Manning-12 Aug 1957
Bird,Ouellet-15 Jul 1960
Bird,Ouellet-17 Jul 1960
Bird,Ouellet-08 Aug 1960
Bird,Ouellet-05 Jul 1960
Bird,Ouellet-07 Jul 1960
Bird,Jobin-06 Jan 1951
Bird,Ouellet-23 Jul 1960
Bird,MacKenzie-15 Jun 1960
Bird,MacKenzie-17 Jun 1960
Bird,Malfet-29 Apr 1958
Bird,Jobin-25 May 1951
Bird,Jobin-21 Jul 1953
Bird,Jobin-08 May 1950
Bird,Jobin-29 Jul 1953
Bird,Jobin-30 Jun 1953
Bird,Jobin-26 Sep 1952
Bird,Jobin-16 Nov 1954
Bird,Jobin-12 Jul 1953
Bird,Jobin-26 May 1954
Bird,Jobin-02 Jun 1951
Bird,Jobin-05 Jun 1956
Bird,Jobin-06 Jun 1950
Bird,Jobin-05 Jul 1950
Bird,Sugden-18 Oct 1953
Bird,Jobin-06 May 1950
Bird,Jobin-05 May 1954
Bird,Jobin-06 Sep 1951
Bird,Jobin-24 Apr 1950
Bird,Jobin-23 Feb 1950
Bird,Jobin-21 Jun 1950
Bird,Jobin-20 Jul 1951
Bird,Cowell-17 Oct 1961
Bird,MacDonald-17 Jul 1958
Bird,05 Mar 1955
Bird,06 Feb 1954
Bird,10 Feb 1954
Bird,Keizer-11 Jun 1962
Bird,Keizer-07 Jul 1962
Bird,Nelles-20 Nov 1937
Bird,Nelles-14 Oct 1937
Bird,Nelles-03 Oct 1937
Bird,Nelles-26 Oct 1937
Bird,Nelles-21 Jul 1938
Bird,d'Entremont-20 Jun 1955
Bird,Godfrey-17 Jun 1955
Bird,Gorham-14 Jul 1954
Bird,Crosby-24 Jul 1954
Bird,Stirrett-13 Sep 1954
Bird,McNeil-31 Jul 1957
Bird,Godfrey-08 Jul 1955
Bird,d'Entremont-08 Jul 1955
