id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CAN 280617,Saxifraga oppositifolia,Saxifraga oppositifolia,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,12149,"Raup, Hugh M.; Raup, L.C.","North America: Canada, Yukon Territory, Kluane Lake",1944-07-02,dry,,"","Vicinity of the south shore of Kluane L. near its eastern end, mi. 1064-1065.","",61.05,-138.516667,Damp alpine ledges,
CAN 280619,Saxifraga oppositifolia,Saxifraga oppositifolia,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,12472,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory, Slims Riv.",1944-07-15,dry,,"","Mountain slopes east of the mouth of Slim's R., Kluane L.",1036 m,60.95,-138.416667,,
CAN 280621,Micranthes lyallii,Micranthes lyallii,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Micranthes,1,,12534,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory, Kluane Lake",1944-07-18,dry,,"","Moutain slopes east of the mouth of Slim's R., Kluane L.","",60.95,-138.416667,Wet moss in alpine gully,
CAN 280622,Saxifraga hirculus,Saxifraga hirculus,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,12539,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory, Kluane Lake",1944-07-18,dry,,"","Mountain slopes east of the mouth of Slim's R., Kluane L.",1524 m,60.95,-138.416667,Damp alpine turf.,
CAN 280624,Micranthes hieraciifolia,Micranthes hieraciifolia,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,12576,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory, Slims Riv.",1944-07-18,dry,,"","Mountain slopes east of the mouth of Slim's R., Kluane L.","",60.95,-138.416667,Turfy alpine slopes,
CAN 283730,Ledum palustre subsp. decumbens,Ledum palustre ssp. decumbens,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Rhododendron,1,,"",,"North America: Canada, Yukon Territory","",,,"",,,,,,
CAN 283731,Ledum palustre subsp. decumbens,Ledum palustre ssp. decumbens,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Rhododendron,1,,"",,"North America: Canada, Yukon Territory","",,,"",,,,,,
CAN 283732,Ledum palustre subsp. decumbens,Rhododendron tomentosum subsp. decumbens,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Ericales; Ericaceae; Rhododendron,1,,657,"Youngman, Philip M.; Tessier, Gaston D.","North America: Canada, Yukon Territory","",,,"",,,,,,
CAN 283737,Bupleurum americanum,Bupleurum americanum,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Apiales; Apiaceae; Bupleurum,1,,596,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory, Lapierre House",1964-07-27 - 1964-07-28,dry,,"","Richardson Mountains, 13 miles NE. of Lapierre House",~700-915 m,0.0,0.0,,Natural Heritage Building/ Herbarium
CAN 283758,Saxifraga tricuspidata,Saxifraga tricuspidata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,520,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory",1964-08-06,dry,,"",,,,,,Natural Heritage Building/ Herbarium
CAN 283759,Saxifraga tricuspidata,Saxifraga tricuspidata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,593,"Youngman, Philip M.; Tessier, Gaston D.","North America: Canada, Yukon Territory, Richardson Mountains",1964-07-27 - 1964-07-28,,,"",,,,,,
CAN 283760,Saxifraga serpyllifolia,Saxifraga serpyllifolia,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,477,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory, Chapman Lake",1964-06-28,dry,,"",20 miles south of Chapman Lake.          {Dawson Quad.},"",64.583333,-138.333333,Stabilized talus slope.,
CAN 283761,Micranthes nelsoniana subsp. nelsoniana,Micranthes nelsoniana subsp. nelsoniana,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Micranthes; Micranthes nelsoniana,1,,549,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory, Blow Riv.",1964-08-06,dry,,"",Arctic Coast of Yukon: 4 miles WSW. of mouth of Blow River.,"",68.933333,-137.133333,Open wet area along lake shore.,
CAN 283762,Saxifraga oppositifolia,Saxifraga oppositifolia,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,475,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory, Chapman Lake",1964-06-28,dry,,"",20 miles south of Chapman Lake.,"",64.583333,-138.333333,Stabilized talus slope.,
CAN 283763,Micranthes hieraciifolia,Micranthes hieraciifolia,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Saxifraga,1,,476,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory, Chapman Lake",1964-06-28,,,"",20 miles south of Chapman Lake,"",64.583333,-138.333333,Stabilized talus slope.,
CAN 283766,Chrysosplenium tetrandrum,Chrysosplenium tetrandrum,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Rosales; Saxifragaceae; Chrysosplenium,1,,548,"Youngman, Philip M.; Tessier, Gaston D.","North America: Canada, Yukon Territory, Blow Riv.",1964-08-06,dry,,"",Arctic Coast of Yukon: 4 miles WSW. of mouth of Blow River.,"",68.933333,-137.133333,Open wet area along lake shore.,
CAN 283772,Draba ogilviensis,Draba ogilviensis,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,485,"Youngman, Philip M.; Tessier, G.","North America: Canada, Yukon Territory",1964-06-28,dry,Differs by oval leaves with simple or 2-3 forked hairs along the margin.,"",20 miles south of Chapman Lake.,"",64.583333,-138.333333,Stabilized talus slope.,
CAN 283773,Draba ogilviensis,Draba ogilviensis,"Al-Shehbaz, Ihsan",2007-12,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Capparales; Brassicaceae; Draba,1,,484,"Youngman, Philip M.; Tessier, Gaston D.","North America: Canada, Yukon Territory",1964-06-28,dry,,"",Dempster Road: 20 miles south of Chapman Lake.,"",64.583333,-138.333333,Stabilized talus slope.,Natural Heritage Building/ Herbarium
CAN 280839,Salix richardsonii,Salix richardsonii,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13934,"Raup, Hugh M.; Drury, W.H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-08-03,dry,Written on card:  83.,"",Vicinity of Burwash.,"",61.366667,-138.983333,Wet meadow.,Natural Heritage Building/ Herbarium
CAN 280840,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13572,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-13,dry,,"",Mountain slopes and summits 4 mi S.E. of Ptarmigan Heart.,"",61.733333,-138.533333,Alpine tundra.,Natural Heritage Building/ Herbarium
CAN 280841,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13367,"Raup, Hugh M.; Drury, W.H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-06,dry,,"",Headwaters of Bridge Creek.,"",61.583333,-138.833333,Wet alpine tundra.,Natural Heritage Building/ Herbarium
CAN 280843,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13088,"Raup, Hugh M.; Drury, W.H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-06-10,dry,,"","Vicinity of Bear Creek, Alaska Highway, mi. 1021-1024.","",60.783333,-137.633333,Muskeg among old lake beaches.,Natural Heritage Building/ Herbarium
CAN 280844,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,12580,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory",1944-07-18,dry,,"","Mountain slopes east of the mouth of Slim's R., Kluane L.",1372 m,60.95,-138.416667,Damp turf in alpine snow flush.,Natural Heritage Building/ Herbarium
CAN 280846,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11797,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory",1944-06-17,dry,,"","Vicinity of PIne Creek, near mi. 1099.","",60.783333,-137.583333,Muskeg.,Natural Heritage Building/ Herbarium
CAN 280847,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,12189,"Raup, Hugh M.; Raup, L.C.","North America: Canada, Yukon Territory",1944-07-02,dry,,"","Vicinity of the south shore of Kluane L., near its eastern end, mi. 1064-1065.","",61.05,-138.516667,Alpine Dryas mats.,Natural Heritage Building/ Herbarium
CAN 280848,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11871,"Raup, Hugh M.; Raup, L.G.","North America: Canada, Yukon Territory",1944-06-23,dry,,"","Vicinity of Pine Creek, near mi. 1019.           {Dezadeash Quad. Kluane National Park and Reserve.}","",60.783333,-137.583333,Muskeg.,Natural Heritage Building/ Herbarium
CAN 280849,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11241,"Raup, Hugh M.; Correll, D.S.","North America: Canada, Yukon Territory",1943-08-13,dry,,"",Valley slopes and mountain summits about 7 miles east of Little Atlin Lake.,"",60.366667,-133.85,On and near summit of mt. N. of road.,Natural Heritage Building/ Herbarium
CAN 280850,Salix reticulata,Salix reticulata,unknown attributor,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13713,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-16,dry,,"",Mountain slopes and summits N.E. of Ptarmigan Heart.,"",61.816667,-138.583333,Alpine tundra.,Natural Heritage Building/ Herbarium
CAN 280851,Salix reticulata,Salix reticulata,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,13573,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory, Ptarmigan Heart  (YT)",1948-07-13,dry,,"",Mountain slopes and summits 4 mi S.E. of Ptarmigan Heart.,"",61.733333,-138.533333,Alpine tundra.,Natural Heritage Building/ Herbarium
CAN 280860,Salix pedicellaris,Salix pedicellaris,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11046,"Raup, Hugh M.; Correll, D.S.","North America: Canada, Yukon Territory, Watson Lake (YK)",1943-08-05,dry,,"",Vicinity of the west end of Watson Lake.,"",60.05,-128.666667,Muskeg,
CAN 280866,Salix brachycarpa subsp. niphoclada,Salix niphoclada,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11901,"Raup, Hugh M.","North America: Canada, Yukon Territory",1944-06-24,,,"",Alsek River  Dezadeash Quad. Kluane National Park and Reserve.,"",60.783333,-137.633333,,
CAN 280868,Salix brachycarpa subsp. niphoclada,Salix niphoclada,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,11900,"Raup, Hugh M.","North America: Canada, Yukon Territory",1944-06-24,,,"",Alsek River  Dezadeash Quad. Kluane National Park and Reserve.,"",60.783333,-137.633333,,
CAN 280884,Oxytropis huddelsonii,Oxytropis huddelsonii,,"",,Plantae; Magnoliophyta; Magnoliopsida; Rosidae; Fabales; Fabaceae; Oxytropis,1,,13518,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory, Ptarmigan Heart  (YK)",1948-07-11,dry,,"",,,,,,Natural Heritage Building/ Herbarium
CAN 280965,Elymus alaskanus subsp. hyperarcticus,Elymus alaskanus subsp. hyperarcticus,,"",,Plantae; Magnoliophyta; Liliopsida; Commelinidae; Poales; Poaceae; Elymus; Elymus alaskanus,1,,13997,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-08-10,dry,,"","Alaska Highway, m 1073.","",61.25,-138.733333,Roadside gravel.,Natural Heritage Building/ Herbarium
CAN 280979,Papaver keelei,Papaver keelei,,"",,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver,1,,13521,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-11,dry,,"",Mountain pass S.W. of Ptarmigan Heart,"",61.75,-138.666667,Alpine tundra,Natural Heritage Building/ Herbarium
CAN 280980,Papaver hultenii,Papaver hultenii,"Solstad, Heidi; Elven, Reidar",2009-05,,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Papaverales; Papaveraceae; Papaver,1,,13102,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-06-10,dry,,"","Haines Road, near Haines Jct.","",0.0,0.0,gravelly roadside,Natural Heritage Building/ Herbarium
CAN 280999,Claytonia sarmentosa,Claytonia sarmentosa,,"",,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Portulacaceae; Claytonia,1,,13355,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-06,dry,,"",,,,,,Natural Heritage Building/ Herbarium
CAN 281000,Claytonia sarmentosa,Claytonia sarmentosa,,"",,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Portulacaceae; Claytonia,1,,13857,"Raup, Hugh M.; Drury Jr., William H.; Raup, K.A.","North America: Canada, Yukon Territory",1948-07-23,dry,,"",,,,,,Natural Heritage Building/ Herbarium
CAN 293811,Senecio atropurpureus,Senecio atropurpureus,"Zamluk, E. Anne",2000-06,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Senecio,1,,193,"Pearson, A.M.","North America: Canada, Yukon Territory, Haines Junction",1965-07-14,dry,,"","Yukon: near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction.",1371 m,60.7,-137.8,"Level, open, alpine areas on west side of upper Alsek Lake",
CAN 293813,Senecio atropurpureus,Senecio atropurpureus,"Porsild, A. Erling",1971,,Plantae; Magnoliophyta; Magnoliopsida; Asteridae; Asterales; Asteraceae; Senecio,1,,253,"Pearson, A.M.","North America: Canada, Yukon Territory, Haines Junction",1965-07-24,dry,,"","Summit of Sugden Creek Pass, 12 mi. WSW Haines Junction.",1493 m,60.733333,-137.883333,moist apline tundra in Sugden Creek pass,
CAN 293825,Salix scouleriana,Salix scouleriana,,"",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,31B,"Pearson, Arthur M.","North America: Canada, Yukon Territory",1965-06-13,,,"",Haines Jct  Dezadeash Quad.  Kluane National Park and Reserve.,"",60.75,-137.5,,
CAN 293826,Salix setchelliana,Salix setchelliana,"Argus, G.W.",1979-07-09,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,55,"Pearson, Arthur M.","North America: Canada, Yukon Territory, Haines Junction",1965-06-03,dry,Coetaneous. Dwarf species. About 1/2-1 ft. high.,"","(Kluane National Park and Reserve). 12 miles SW of Haines Junction, near conflux of Dezadeash, Kaskawulsh and Alsek Rivers.",550 m,60.7,-137.8,Mud and gravel flats on Kaskawulsh delta.,
CAN 293843,Salix richardsonii,Salix richardsonii,"Argus, George W.",2004,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,34,"Pearson, A.M.","North America: Canada, Yukon Territory",1965-05-31 - 1965-06-13,dry,"Sample A collected May 31, 1965.  Sample B collected June 13, 1965.","","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction.",549 m,60.7,-137.8,Moist mud flats along Dezadeash River at 1800 ft. elev.  Precoceous. Short shrub. Bark grey.,Natural Heritage Building/ Herbarium
CAN 293844,Salix pulchra,Salix pulchra,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,36,"Pearson, A.M.","North America: Canada, Yukon Territory",1965-05-31 - 1965-06-13,dry,"On small label:  ament removed for SEM[?]  George W. Argus 1983.      Written on card above label:  planif.

Note: specimens collected on two different dates:  A. May 31, 1965.  B. June 13, 1965.","","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction.",549 m,60.7,-137.8,Moist mud flats along Dezadeash River. Precoceous. Red bark. Tree about  2 1/2 ft. high.,Natural Heritage Building/ Herbarium
CAN 293845,Salix pulchra,Salix pulchra,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,42,"Pearson, A.M.","North America: Canada, Yukon Territory",1965-05-31 - 1965-06-13,dry,"According to notes on label, samples collected on two different days:  A. May 31, 1965,  B. June 13, 1965.","","Near conflux of Dezadeash, Kaskawulsh and Alsek Rivers, 12 mi. SW Haines Junction.",549 m,60.7,-137.8,"Moist mud flats along Dezadeash River. Precoceous. Old bark grey, new red.",Natural Heritage Building/ Herbarium
CAN 293846,Salix reticulata,Salix reticulata,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,135,"Pearson, Arthur M.","North America: Canada, Yukon Territory",1965-06-28,dry,,"","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction. Along Sugden Creek.   {Dezadeash Quad. Kluane National Park and Reserve.}",671 m,60.7,-137.8,Very wet pond and bog in shaded depression.,Natural Heritage Building/ Herbarium
CAN 293849,Salix richardsonii,Salix richardsonii,"Argus, George W.",2004,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,39,"Pearson, A.M.","North America: Canada, Yukon Territory",1965-05-31 - 1965-06-13,dry,"Sample A collected  May 31, 1965.  Sample B collected June 13, 1965.

Written on card:  x = persistent stipules.","","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction.",549 m,60.7,-137.8,Moist mud flats along Dezadeash River at 1800 ft. elev.  Precoceous. Bark grey. New branches with silver pubescence.  Bush 4 ft. tall.,Natural Heritage Building/ Herbarium
CAN 293851,Salix richardsonii,Salix richardsonii,"Argus, George W.",2000,,Plantae; Magnoliophyta; Magnoliopsida; Dilleniidae; Salicales; Salicaceae; Salix,1,,35,"Pearson, A.M.","North America: Canada, Yukon Territory",1965-05-31 - 1965-06-13,dry,"[sample A]  collected May 31, 1965. [sample B] collected June 13, 1965.","","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction.",549 m,60.7,-137.8,Moist mud flats along Dezadeash River at 1800 ft. elev.  Cetaneous. Bark yellowish.  Short tree.,Natural Heritage Building/ Herbarium
CAN 293861,Sisyrinchium angustifolium,Sisyrinchium angustifolium,,"",,Plantae; Magnoliophyta; Liliopsida; Liliidae; Liliales; Iridaceae; Sisyrinchium,1,,118,"Pearson, A.M.","North America: Canada, Yukon Territory, Haines Junction",1965-06-27,dry,,"","(Kluane National Park and Reserve). Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction, on north side of Kaskawulsh River.",579.12 m,60.7,-137.8,Dry opening.,
CAN 293874,Claytonia sarmentosa,Claytonia sarmentosa,"Porsild, A. Erling","",,Plantae; Magnoliophyta; Magnoliopsida; Caryophyllidae; Caryophyllales; Portulacaceae; Claytonia,1,,255,"Pearson, Arthur M.","North America: Canada, Yukon Territory",1965-07-24,dry,,"",,,,,,Natural Heritage Building/ Herbarium
CAN 293889,Aquilegia formosa,Aquilegia formosa,,"",,Plantae; Magnoliophyta; Magnoliopsida; Magnoliidae; Ranunculales; Ranunculaceae; Aquilegia,1,,185,"Pearson, A.M.","North America: Canada, Yukon Territory, Haines Junction",1965-07-14,dry,,"","Near conflux of Dezadeash, Kaskawulsh & Alsek Rivers, 12 mi. SW Haines Junction, on west side side of upper end of Alsek Lake. Kluane National Park and Reserve.",914.40 - 1219.20 m,60.7,-137.8,Moist shaded area beside creek.,
CAN 2961,Botrychium minganense,Botrychium minganense,,"",,Plantae; Pteridophyta; Ophioglossopsida; Ophioglossales; Ophioglossaceae; Botrychium,1,,10337,"Porsild, A. Erling; Breitung, August J.J.","North America: Canada, Yukon Territory, Rose Riv.",1944-07-14,dry,,"",Canol Road: Mile 95. Upper Rose R. valley.,1097.28 m,61.566667,-133.083333,Meadows along the Rose R.,
